LAMMPS data file via write_data, version 22 Jul 2025, timestep = 380007, units = metal

11121 atoms
2 atom types
2824 bonds
1 bond types

-127.13010600195646 127.13010600195646 xlo xhi
-127.13010600195646 127.13010600195646 ylo yhi
-127.13010600195646 127.13010600195646 zlo zhi

Masses

1 63.546
2 14.007

Bond Coeffs # harmonic

1 71.594 1.0977

Atoms # full

6313 420 2 0 -82.50986866162538 -55.11195367392925 -118.22603364640432 -1 3 0
8734 1631 2 0 -75.072446729017 -52.916465212291726 -123.30394245185947 -3 6 1
8735 1631 2 0 -74.75769777945928 -53.69090898011281 -122.59882815873974 -3 6 1
8611 1569 2 0 -118.44728627350588 -28.81120780445505 -121.1216775267851 1 6 2
8610 1569 2 0 -118.22086219876807 -29.861915590179578 -120.89274292058697 1 6 2
7340 934 2 0 -116.34546479390335 -20.181171350978516 -124.89274040017824 -2 0 -4
7341 934 2 0 -115.75424804103547 -19.26057115134249 -124.85825605566654 -2 0 -4
6389 458 2 0 -117.89656196608593 -13.733936365011246 -121.62085924509663 -3 -3 2
6388 458 2 0 -116.85999373240716 -14.070851795467021 -121.4454884817476 -3 -3 2
8723 1625 2 0 -119.5367024401039 -2.658069016541617 -124.23935468046756 1 -1 5
8722 1625 2 0 -119.42119659238078 -2.3474300010780667 -123.18891449346368 1 -1 5
5959 243 2 0 -79.17530898865068 4.517065766339087 -118.34069776144311 1 -1 -1
8022 1275 2 0 -37.441547315777015 5.581272776271973 -126.23355039762843 1 0 0
8023 1275 2 0 -38.46188320707796 5.806280690086865 -126.53424952985364 1 0 0
6979 753 2 0 -12.374992589917696 6.470038948653254 -120.2351449025923 0 3 -1
10592 2560 2 0 -8.693600112668392 5.24421618639262 -118.42789684607739 0 0 1
6978 753 2 0 -11.814574645665985 6.4806135689332365 -119.32276914148247 0 3 -1
5687 107 2 0 -115.90645836881541 -103.02987340289694 -116.52761486990808 -3 0 2
5686 107 2 0 -114.98209152521555 -103.47205463885358 -116.13471445068654 -3 0 2
7502 1015 2 0 -85.70098745113424 -103.78892761630799 -114.39930233820002 1 3 3
7503 1015 2 0 -86.38883318248546 -104.50302409981447 -114.88129395007101 1 3 3
9026 1777 2 0 -67.31839089202172 -108.37067084177399 -111.93451141716668 2 -1 -2
9027 1777 2 0 -66.6949348110866 -107.93526631480732 -112.72786424234687 2 -1 -2
8285 1406 2 0 -0.8484362403148253 -109.94926641994437 -117.68182381591153 -2 -1 0
8284 1406 2 0 -1.8880562357127815 -110.06484587814906 -118.0438625602626 -2 -1 0
6185 356 2 0 -17.019059843912075 -100.83394568351697 -115.94285845545372 0 1 2
6184 356 2 0 -17.99303048720587 -101.01606201671174 -115.49989930894047 0 1 2
7263 895 2 0 -69.45707286329578 -89.85456054517226 -118.06673256634093 0 2 -1
6614 571 2 0 -5.959314035384381 -86.93159888470929 -117.01201349851804 -1 -1 4
6615 571 2 0 -5.140190989568694 -87.0713347096866 -117.69852034451915 -1 -1 4
5563 45 2 0 -106.79605206919808 -80.02695435355544 -116.57131462486443 -2 0 0
5562 45 2 0 -106.83378960852859 -80.69492087903129 -115.73808055897078 -2 0 0
8935 1731 2 0 -88.59991534770239 -79.15249496116535 -115.70177389126948 1 -4 -5
8934 1731 2 0 -87.93431963148146 -78.31854647001583 -115.41186601103065 1 -4 -5
10197 2362 2 0 -28.063640369938796 -76.99660449620676 -109.9013364223249 2 1 6
10196 2362 2 0 -28.566107935396403 -77.21303450195668 -108.94823219292763 2 1 6
10800 2664 2 0 -70.15756590071223 -75.59514838882627 -116.47439320527005 3 3 0
10801 2664 2 0 -71.05628246678192 -75.20973803370481 -116.96967580650184 3 3 0
7061 794 2 0 -6.969282160860345 -72.93904424983657 -113.1860129995966 1 1 0
7060 794 2 0 -6.6442083373204355 -73.83791868438483 -113.7064058238046 1 1 0
9732 2130 2 0 -113.499222479866 -67.0356776858815 -111.76766488009669 0 -2 0
9733 2130 2 0 -114.27232954245689 -66.81900263742502 -111.01669096642834 0 -2 0
8955 1741 2 0 -72.90830504381309 -66.85881462109288 -117.82456288182661 -3 3 4
8665 1596 2 0 -50.30163138762032 -61.388337385612616 -115.56175948457997 -1 -1 -3
8664 1596 2 0 -49.8727181331013 -61.06596934360289 -116.53286557796955 -1 -1 -3
5591 59 2 0 -36.78576097313132 -62.02985231091995 -110.2803778058283 -2 0 0
5590 59 2 0 -37.377218453641504 -61.271968305596516 -110.79204284445902 -2 0 0
5884 206 2 0 -23.681948489867963 -59.39734387893246 -113.7771966898382 1 2 0
5885 206 2 0 -22.971317100853994 -59.742720476649 -114.53555799462578 1 2 0
10725 2626 2 0 -116.3677087605818 -52.32434737413925 -116.71060474542423 2 -1 0
10724 2626 2 0 -116.11152454120631 -52.453789385087745 -115.6553430153942 2 -1 0
6312 420 2 0 -81.97468469497562 -54.38872852642383 -117.56550175048437 -1 3 0
7420 974 2 0 -74.94222470640102 -57.38617324107412 -111.41673007452182 0 -1 -1
7421 974 2 0 -74.73812708995736 -56.38508799008895 -111.83874233057436 0 -1 -1
8606 1567 2 0 -64.20492518970624 -57.75403852766016 -110.4613103092442 4 0 -2
8607 1567 2 0 -63.22829115528299 -58.11111353741805 -110.18189409300105 4 0 -2
10828 2678 2 0 -8.154510780439324 -56.60466702829825 -111.18814704514672 0 3 0
10829 2678 2 0 -9.248407677067704 -56.58621898777656 -111.27801799594121 0 3 0
7076 802 2 0 -5.967217206321479 -54.979772353691914 -115.25164288997499 -1 0 1
7077 802 2 0 -7.065981753750776 -54.96764868080963 -115.3825018062784 -1 0 1
